#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AKT1	PIK3CA	9606.ENSP00000451828	9606.ENSP00000263967	0	0	0	0	0.060	0.738	0.900	0.951	0.998
AKT1	ATF2	9606.ENSP00000451828	9606.ENSP00000264110	0	0	0	0	0.060	0.096	0.650	0.404	0.799
AKT1	KRT10	9606.ENSP00000451828	9606.ENSP00000269576	0	0	0	0	0.051	0.333	0	0.553	0.692
AKT1	CREB3L4	9606.ENSP00000451828	9606.ENSP00000271889	0	0	0	0	0.049	0	0.650	0.264	0.733
AKT1	EGFR	9606.ENSP00000451828	9606.ENSP00000275493	0	0	0	0.559	0.042	0.640	0	0.445	0.792
AKT1	GRM1	9606.ENSP00000451828	9606.ENSP00000282753	0	0	0	0	0	0.128	0	0.363	0.421
AKT1	GNAQ	9606.ENSP00000451828	9606.ENSP00000286548	0	0	0	0	0.081	0	0	0.766	0.775
AKT1	CALM3	9606.ENSP00000451828	9606.ENSP00000291295	0	0	0	0	0.075	0.099	0	0.782	0.802
AKT1	NOS3	9606.ENSP00000451828	9606.ENSP00000297494	0	0	0	0	0	0.786	0.900	0.909	0.997
AKT1	HSP90B1	9606.ENSP00000451828	9606.ENSP00000299767	0	0	0	0	0.042	0.362	0.900	0.728	0.981
AKT1	MAP2K1	9606.ENSP00000451828	9606.ENSP00000302486	0	0	0.100	0.632	0.060	0.161	0	0.366	0.490
AKT1	CALML6	9606.ENSP00000451828	9606.ENSP00000304643	0	0	0	0	0	0.099	0	0.694	0.713
AKT1	FOS	9606.ENSP00000451828	9606.ENSP00000306245	0	0	0	0	0.069	0.096	0	0.722	0.746
AKT1	ITPR1	9606.ENSP00000451828	9606.ENSP00000306253	0	0	0	0	0.042	0.440	0	0.967	0.981
AKT1	CALML3	9606.ENSP00000451828	9606.ENSP00000315299	0	0	0	0	0	0.099	0	0.701	0.719
AKT1	PGR	9606.ENSP00000451828	9606.ENSP00000325120	0	0	0	0	0.067	0.071	0	0.664	0.683
AKT1	CREB3L2	9606.ENSP00000451828	9606.ENSP00000329140	0	0	0	0	0.049	0	0.650	0.172	0.700
AKT1	SP1	9606.ENSP00000451828	9606.ENSP00000329357	0	0	0	0	0.067	0.314	0	0.544	0.682
AKT1	HSP90AA1	9606.ENSP00000451828	9606.ENSP00000335153	0	0	0	0	0.049	0.883	0.900	0.996	0.999
AKT1	ATF4	9606.ENSP00000451828	9606.ENSP00000336790	0	0	0	0	0	0	0.650	0.523	0.826
AKT1	CREB3	9606.ENSP00000451828	9606.ENSP00000342136	0	0	0	0	0.074	0	0.650	0.270	0.742
AKT1	ESR2	9606.ENSP00000451828	9606.ENSP00000343925	0	0	0	0	0.055	0.071	0	0.669	0.684
AKT1	CREB5	9606.ENSP00000451828	9606.ENSP00000350359	0	0	0	0	0.060	0.096	0.650	0.192	0.727
AKT1	KRT19	9606.ENSP00000451828	9606.ENSP00000355124	0	0	0	0	0.051	0.097	0	0.446	0.483
AKT1	NRAS	9606.ENSP00000451828	9606.ENSP00000358548	0	0	0	0	0.099	0.164	0	0.774	0.815
AKT1	GNAS	9606.ENSP00000451828	9606.ENSP00000360141	0	0	0	0	0.060	0.067	0	0.501	0.524
AKT1	JUN	9606.ENSP00000451828	9606.ENSP00000360266	0	0	0	0	0.049	0.085	0.900	0.915	0.991
AKT1	HSP90AB1	9606.ENSP00000451828	9606.ENSP00000360609	0	0	0	0	0.049	0.626	0.900	0.996	0.999
AKT1	NCOA3	9606.ENSP00000451828	9606.ENSP00000361066	0	0	0	0	0.058	0	0	0.485	0.495
AKT1	MMP9	9606.ENSP00000451828	9606.ENSP00000361405	0	0	0	0	0.086	0	0	0.819	0.827
AKT1	SRC	9606.ENSP00000451828	9606.ENSP00000362680	0	0	0.171	0.566	0.088	0.601	0.500	0.977	0.995
AKT1	ITPR3	9606.ENSP00000451828	9606.ENSP00000363435	0	0	0	0	0.067	0.292	0	0.954	0.967
AKT1	ATF6B	9606.ENSP00000451828	9606.ENSP00000364349	0	0	0	0	0.042	0	0.650	0.217	0.714
AKT1	HSPA1B	9606.ENSP00000451828	9606.ENSP00000364801	0	0	0	0	0	0.210	0	0.463	0.557
AKT1	PIK3CD	9606.ENSP00000451828	9606.ENSP00000366563	0	0	0	0	0.042	0.098	0.900	0.757	0.976
AKT1	CALML5	9606.ENSP00000451828	9606.ENSP00000369689	0	0	0	0	0.042	0.099	0	0.701	0.719
AKT1	KRT18	9606.ENSP00000451828	9606.ENSP00000373489	0	0	0	0	0.051	0.097	0	0.432	0.471
AKT1	AKT2	9606.ENSP00000451828	9606.ENSP00000375892	0	0	0.050	0.981	0.131	0.787	0.900	0.569	0.991
AKT1	GRB2	9606.ENSP00000451828	9606.ENSP00000376345	0	0	0	0	0.049	0.100	0	0.900	0.907
AKT1	GPER1	9606.ENSP00000451828	9606.ENSP00000380281	0	0	0	0	0.059	0	0	0.586	0.594
AKT1	BCL2	9606.ENSP00000451828	9606.ENSP00000381185	0	0	0	0	0	0	0.900	0.934	0.993
AKT1	POMC	9606.ENSP00000451828	9606.ENSP00000384092	0	0	0	0	0	0	0	0.531	0.531
AKT1	SOS1	9606.ENSP00000451828	9606.ENSP00000384675	0	0	0	0	0.080	0.084	0	0.744	0.765
AKT1	CREB1	9606.ENSP00000451828	9606.ENSP00000387699	0	0	0	0	0.092	0.292	0.750	0.809	0.965
AKT1	OPRM1	9606.ENSP00000451828	9606.ENSP00000394624	0	0	0	0	0	0	0	0.568	0.568
AKT1	SHC1	9606.ENSP00000451828	9606.ENSP00000401303	0	0	0	0	0.060	0.073	0	0.758	0.771
AKT1	RAF1	9606.ENSP00000451828	9606.ENSP00000401888	0	0	0.145	0.583	0.075	0.816	0.900	0.557	0.992
AKT1	TGFA	9606.ENSP00000451828	9606.ENSP00000404131	0	0	0	0	0	0	0	0.764	0.764
AKT1	ESR1	9606.ENSP00000451828	9606.ENSP00000405330	0	0	0	0	0.055	0.314	0	0.877	0.913
AKT1	HRAS	9606.ENSP00000451828	9606.ENSP00000407586	0	0	0	0	0.103	0.110	0	0.880	0.896
AKT1	CALML4	9606.ENSP00000451828	9606.ENSP00000419081	0	0	0	0	0	0.099	0	0.694	0.713
AKT1	PIK3R1	9606.ENSP00000451828	9606.ENSP00000428056	0	0	0	0	0.058	0.558	0.900	0.913	0.995
AKT1	HSPA8	9606.ENSP00000451828	9606.ENSP00000437125	0	0	0	0	0.049	0.521	0	0.697	0.850
AKT1	PLCB3	9606.ENSP00000451828	9606.ENSP00000443631	0	0	0	0	0.080	0	0	0.518	0.537
AKT1	FKBP5	9606.ENSP00000451828	9606.ENSP00000444810	0	0	0	0	0.049	0.626	0	0.906	0.964
AKT1	CREB3L1	9606.ENSP00000451828	9606.ENSP00000481956	0	0	0	0	0.056	0	0.650	0.181	0.706
AKT1	AKT3	9606.ENSP00000451828	9606.ENSP00000500582	0	0	0.050	0.981	0	0.592	0.900	0.057	0.958
AKT1	PIK3CB	9606.ENSP00000451828	9606.ENSP00000501150	0	0	0	0	0.049	0.334	0.900	0.901	0.992
AKT2	FKBP4	9606.ENSP00000375892	9606.ENSP00000001008	0	0	0	0	0.049	0.045	0	0.558	0.563
AKT2	CREB3L3	9606.ENSP00000375892	9606.ENSP00000078445	0	0	0	0	0.055	0	0.650	0.119	0.683
AKT2	MAPK1	9606.ENSP00000375892	9606.ENSP00000215832	0	0	0	0.592	0.083	0.110	0.900	0.240	0.929
AKT2	PIK3R2	9606.ENSP00000375892	9606.ENSP00000222254	0	0	0	0	0.074	0.093	0.900	0.615	0.963
AKT2	KRAS	9606.ENSP00000375892	9606.ENSP00000256078	0	0	0	0	0.081	0.148	0	0.584	0.646
AKT2	PIK3R3	9606.ENSP00000375892	9606.ENSP00000262741	0	0	0	0	0.051	0.093	0.900	0.528	0.953
AKT2	MAPK3	9606.ENSP00000375892	9606.ENSP00000263025	0	0	0	0.587	0.062	0.110	0.900	0.604	0.962
AKT2	PIK3CA	9606.ENSP00000375892	9606.ENSP00000263967	0	0	0	0	0.042	0.098	0.900	0.841	0.984
AKT2	ATF2	9606.ENSP00000375892	9606.ENSP00000264110	0	0	0	0	0.062	0.096	0.650	0.108	0.700
AKT2	CREB3L4	9606.ENSP00000375892	9606.ENSP00000271889	0	0	0	0	0.049	0	0.650	0.103	0.675
AKT2	EGFR	9606.ENSP00000375892	9606.ENSP00000275493	0	0	0	0.561	0.042	0.175	0	0.549	0.612
AKT2	CALM3	9606.ENSP00000375892	9606.ENSP00000291295	0	0	0	0	0.049	0.099	0	0.536	0.568
AKT2	NOS3	9606.ENSP00000375892	9606.ENSP00000297494	0	0	0	0	0	0.045	0.900	0.280	0.925
AKT2	HSP90B1	9606.ENSP00000375892	9606.ENSP00000299767	0	0	0	0	0.044	0.136	0.900	0.278	0.932
AKT2	CALML6	9606.ENSP00000375892	9606.ENSP00000304643	0	0	0	0	0	0.099	0	0.687	0.706
AKT2	CALML3	9606.ENSP00000375892	9606.ENSP00000315299	0	0	0	0	0	0.099	0	0.694	0.712
AKT2	PGR	9606.ENSP00000375892	9606.ENSP00000325120	0	0	0	0	0.067	0.071	0	0.575	0.600
AKT2	CREB3L2	9606.ENSP00000375892	9606.ENSP00000329140	0	0	0	0	0.049	0	0.650	0.054	0.657
AKT2	HSP90AA1	9606.ENSP00000375892	9606.ENSP00000335153	0	0	0	0	0.047	0.223	0.900	0.380	0.948
AKT2	ATF4	9606.ENSP00000375892	9606.ENSP00000336790	0	0	0	0	0	0	0.650	0.136	0.684
AKT2	CREB3	9606.ENSP00000375892	9606.ENSP00000342136	0	0	0	0	0.067	0	0.650	0.107	0.682
AKT2	ESR2	9606.ENSP00000375892	9606.ENSP00000343925	0	0	0	0	0.057	0.071	0	0.389	0.419
AKT2	CREB5	9606.ENSP00000375892	9606.ENSP00000350359	0	0	0	0	0.060	0.096	0.650	0.078	0.689
AKT2	NRAS	9606.ENSP00000375892	9606.ENSP00000358548	0	0	0	0	0.074	0.110	0	0.441	0.499
AKT2	JUN	9606.ENSP00000375892	9606.ENSP00000360266	0	0	0	0	0	0.085	0.900	0.677	0.967
AKT2	HSP90AB1	9606.ENSP00000375892	9606.ENSP00000360609	0	0	0	0	0.047	0.224	0.900	0.364	0.946
AKT2	MMP9	9606.ENSP00000375892	9606.ENSP00000361405	0	0	0	0	0.086	0	0	0.390	0.418
AKT2	SRC	9606.ENSP00000375892	9606.ENSP00000362680	0	0	0.175	0.567	0.063	0.045	0.500	0.608	0.829
AKT2	ATF6B	9606.ENSP00000375892	9606.ENSP00000364349	0	0	0	0	0.066	0	0.650	0.080	0.672
AKT2	PIK3CD	9606.ENSP00000375892	9606.ENSP00000366563	0	0	0	0	0.042	0.286	0.900	0.520	0.962
AKT2	CALML5	9606.ENSP00000375892	9606.ENSP00000369689	0	0	0	0	0	0.099	0	0.695	0.713
AKT2	GRB2	9606.ENSP00000375892	9606.ENSP00000376345	0	0	0	0	0.049	0.100	0	0.397	0.439
AKT2	SHC1	9606.ENSP00000375892	9606.ENSP00000401303	0	0	0	0	0.062	0.073	0	0.456	0.486
AKT2	HRAS	9606.ENSP00000375892	9606.ENSP00000407586	0	0	0	0	0.076	0.110	0	0.442	0.501
AKT2	ESR1	9606.ENSP00000375892	9606.ENSP00000405330	0	0	0	0	0.055	0.314	0	0.455	0.616
AKT2	CREB3L1	9606.ENSP00000375892	9606.ENSP00000481956	0	0	0	0	0.049	0	0.650	0	0.652
AKT2	FKBP5	9606.ENSP00000375892	9606.ENSP00000444810	0	0	0	0	0.060	0.294	0	0.565	0.686
AKT2	CALML4	9606.ENSP00000375892	9606.ENSP00000419081	0	0	0	0	0	0.099	0	0.687	0.706
AKT2	CREB1	9606.ENSP00000375892	9606.ENSP00000387699	0	0	0	0	0.081	0	0.650	0.595	0.858
AKT2	RAF1	9606.ENSP00000375892	9606.ENSP00000401888	0	0	0.135	0.586	0.074	0.045	0.900	0.159	0.923
AKT2	BCL2	9606.ENSP00000375892	9606.ENSP00000381185	0	0	0	0	0.047	0	0.900	0.517	0.950
AKT2	AKT3	9606.ENSP00000375892	9606.ENSP00000500582	0	0	0.051	0.979	0	0.162	0.900	0.617	0.965
AKT2	PIK3R1	9606.ENSP00000375892	9606.ENSP00000428056	0	0	0	0	0.066	0.093	0.900	0.789	0.979
AKT2	PIK3CB	9606.ENSP00000375892	9606.ENSP00000501150	0	0	0	0	0.048	0.276	0.900	0.783	0.983
AKT3	CREB3L3	9606.ENSP00000500582	9606.ENSP00000078445	0	0	0	0	0.055	0	0.650	0	0.655
AKT3	MAPK1	9606.ENSP00000500582	9606.ENSP00000215832	0	0	0	0.601	0.085	0.110	0.900	0.218	0.927
AKT3	PIK3R2	9606.ENSP00000500582	9606.ENSP00000222254	0	0	0	0	0.067	0.093	0.900	0.657	0.967
AKT3	KRAS	9606.ENSP00000500582	9606.ENSP00000256078	0	0	0	0	0.079	0.110	0	0.513	0.566
AKT3	PIK3R3	9606.ENSP00000500582	9606.ENSP00000262741	0	0	0	0	0.051	0.093	0.900	0.733	0.973
AKT3	MAPK3	9606.ENSP00000500582	9606.ENSP00000263025	0	0	0	0.595	0.099	0.110	0.900	0.215	0.928
AKT3	PIK3CA	9606.ENSP00000500582	9606.ENSP00000263967	0	0	0	0	0.075	0.098	0.900	0.838	0.984
AKT3	ATF2	9606.ENSP00000500582	9606.ENSP00000264110	0	0	0	0	0.078	0.096	0.650	0.073	0.693
AKT3	CREB3L4	9606.ENSP00000500582	9606.ENSP00000271889	0	0	0	0	0.049	0	0.650	0.177	0.702
AKT3	NOS3	9606.ENSP00000500582	9606.ENSP00000297494	0	0	0	0	0	0.045	0.900	0.203	0.917
AKT3	HSP90B1	9606.ENSP00000500582	9606.ENSP00000299767	0	0	0	0	0	0.136	0.900	0.264	0.930
AKT3	CREB3L2	9606.ENSP00000500582	9606.ENSP00000329140	0	0	0	0	0.049	0	0.650	0.108	0.677
AKT3	PRKCD	9606.ENSP00000500582	9606.ENSP00000331602	0	0	0.070	0.848	0.055	0.087	0	0.401	0.455
AKT3	HSP90AA1	9606.ENSP00000500582	9606.ENSP00000335153	0	0	0	0	0	0.385	0.900	0.312	0.954
AKT3	ATF4	9606.ENSP00000500582	9606.ENSP00000336790	0	0	0	0	0	0	0.650	0.113	0.676
AKT3	CREB3	9606.ENSP00000500582	9606.ENSP00000342136	0	0	0	0	0.067	0	0.650	0.166	0.703
AKT3	CREB5	9606.ENSP00000500582	9606.ENSP00000350359	0	0	0	0	0.080	0.096	0.650	0.258	0.755
AKT3	NRAS	9606.ENSP00000500582	9606.ENSP00000358548	0	0	0	0	0.074	0.110	0	0.514	0.564
AKT3	JUN	9606.ENSP00000500582	9606.ENSP00000360266	0	0	0	0	0	0.085	0.900	0.407	0.941
AKT3	HSP90AB1	9606.ENSP00000500582	9606.ENSP00000360609	0	0	0	0	0	0.426	0.900	0.306	0.956
AKT3	SRC	9606.ENSP00000500582	9606.ENSP00000362680	0	0	0.168	0.568	0.058	0.045	0.500	0.203	0.647
AKT3	ATF6B	9606.ENSP00000500582	9606.ENSP00000364349	0	0	0	0	0	0	0.650	0.080	0.664
AKT3	PIK3CD	9606.ENSP00000500582	9606.ENSP00000366563	0	0	0	0	0	0.098	0.900	0.494	0.950
AKT3	BCL2	9606.ENSP00000500582	9606.ENSP00000381185	0	0	0	0	0.056	0	0.900	0.486	0.947
AKT3	SOS1	9606.ENSP00000500582	9606.ENSP00000384675	0	0	0	0	0.057	0.084	0	0.381	0.420
AKT3	CREB1	9606.ENSP00000500582	9606.ENSP00000387699	0	0	0	0	0.083	0	0.650	0.326	0.765
AKT3	SHC1	9606.ENSP00000500582	9606.ENSP00000401303	0	0	0	0	0.043	0.073	0	0.396	0.417
AKT3	RAF1	9606.ENSP00000500582	9606.ENSP00000401888	0	0	0.141	0.590	0	0.045	0.900	0.169	0.922
AKT3	ESR1	9606.ENSP00000500582	9606.ENSP00000405330	0	0	0	0	0.055	0.071	0	0.402	0.429
AKT3	HRAS	9606.ENSP00000500582	9606.ENSP00000407586	0	0	0	0	0.074	0.110	0	0.408	0.470
AKT3	PIK3R1	9606.ENSP00000500582	9606.ENSP00000428056	0	0	0	0	0.071	0.093	0.900	0.768	0.977
AKT3	CREB3L1	9606.ENSP00000500582	9606.ENSP00000481956	0	0	0	0	0.049	0	0.650	0.091	0.671
AKT3	PIK3CB	9606.ENSP00000500582	9606.ENSP00000501150	0	0	0	0	0	0.098	0.900	0.636	0.964
ATF2	CREB3L3	9606.ENSP00000264110	9606.ENSP00000078445	0	0	0	0	0	0	0.900	0.111	0.907
ATF2	MAPK1	9606.ENSP00000264110	9606.ENSP00000215832	0	0	0	0	0.116	0.811	0.650	0.596	0.973
ATF2	MAPK3	9606.ENSP00000264110	9606.ENSP00000263025	0	0	0	0	0.074	0.579	0.650	0.377	0.903
ATF2	GABBR1	9606.ENSP00000264110	9606.ENSP00000366233	0	0	0	0	0	0	0	0.547	0.547
ATF2	ESR1	9606.ENSP00000264110	9606.ENSP00000405330	0	0	0	0	0	0.066	0.500	0.241	0.614
ATF2	PRKACG	9606.ENSP00000264110	9606.ENSP00000366488	0	0	0	0	0	0.094	0.650	0.352	0.776
ATF2	PRKACA	9606.ENSP00000264110	9606.ENSP00000309591	0	0	0	0	0	0.094	0.650	0.355	0.777
ATF2	PRKACB	9606.ENSP00000264110	9606.ENSP00000359719	0	0	0	0	0.062	0.094	0.650	0.355	0.782
ATF2	CREB3L1	9606.ENSP00000264110	9606.ENSP00000481956	0	0	0	0	0	0	0.900	0.075	0.903
ATF2	CREB3L2	9606.ENSP00000264110	9606.ENSP00000329140	0	0	0	0	0.056	0	0.900	0.093	0.906
ATF2	CREB3L4	9606.ENSP00000264110	9606.ENSP00000271889	0	0	0	0	0	0	0.900	0.167	0.913
ATF2	ATF6B	9606.ENSP00000264110	9606.ENSP00000364349	0	0	0	0	0	0	0.900	0.230	0.919
ATF2	ATF4	9606.ENSP00000264110	9606.ENSP00000336790	0	0	0	0	0	0.198	0.900	0.222	0.932
ATF2	CREB3	9606.ENSP00000264110	9606.ENSP00000342136	0	0	0	0	0	0	0.900	0.529	0.950
ATF2	CREB1	9606.ENSP00000264110	9606.ENSP00000387699	0	0	0	0	0.171	0.302	0.900	0.794	0.986
ATF2	CREB5	9606.ENSP00000264110	9606.ENSP00000350359	0	0	0	0.880	0	0.836	0.900	0.410	0.989
ATF2	FOS	9606.ENSP00000264110	9606.ENSP00000306245	0	0	0	0.572	0	0.881	0.500	0.853	0.990
ATF2	JUN	9606.ENSP00000264110	9606.ENSP00000360266	0	0	0	0.579	0.061	0.993	0.900	0.989	0.999
ATF4	CREB3L3	9606.ENSP00000336790	9606.ENSP00000078445	0	0	0	0	0	0	0.900	0.384	0.935
ATF4	MAPK1	9606.ENSP00000336790	9606.ENSP00000215832	0	0	0	0	0	0	0.650	0.184	0.702
ATF4	MAPK3	9606.ENSP00000336790	9606.ENSP00000263025	0	0	0	0	0	0	0.650	0.317	0.750
ATF4	CREB3L4	9606.ENSP00000336790	9606.ENSP00000271889	0	0	0	0	0	0	0.900	0.325	0.929
ATF4	HSP90B1	9606.ENSP00000336790	9606.ENSP00000299767	0	0	0	0	0.063	0	0	0.621	0.630
ATF4	FOS	9606.ENSP00000336790	9606.ENSP00000306245	0	0	0	0	0.055	0.725	0	0.401	0.831
ATF4	PRKACA	9606.ENSP00000336790	9606.ENSP00000309591	0	0	0	0	0	0	0.900	0.291	0.926
ATF4	CREB3L2	9606.ENSP00000336790	9606.ENSP00000329140	0	0	0	0	0	0	0.900	0.303	0.927
ATF4	GABBR1	9606.ENSP00000336790	9606.ENSP00000366233	0	0	0	0	0	0.301	0	0.388	0.554
ATF4	BCL2	9606.ENSP00000336790	9606.ENSP00000381185	0	0	0	0	0	0	0	0.597	0.597
ATF4	CREB5	9606.ENSP00000336790	9606.ENSP00000350359	0	0	0	0	0	0.047	0.900	0.239	0.921
ATF4	PRKACB	9606.ENSP00000336790	9606.ENSP00000359719	0	0	0	0	0	0	0.900	0.290	0.925
ATF4	PRKACG	9606.ENSP00000336790	9606.ENSP00000366488	0	0	0	0	0	0	0.900	0.293	0.926
ATF4	JUN	9606.ENSP00000336790	9606.ENSP00000360266	0	0	0	0	0.061	0.674	0	0.784	0.928
ATF4	CREB3L1	9606.ENSP00000336790	9606.ENSP00000481956	0	0	0	0	0	0	0.900	0.324	0.929
ATF4	CREB3	9606.ENSP00000336790	9606.ENSP00000342136	0	0	0	0	0.048	0.133	0.900	0.360	0.940
ATF4	CREB1	9606.ENSP00000336790	9606.ENSP00000387699	0	0	0	0	0	0.095	0.900	0.591	0.959
ATF4	ATF6B	9606.ENSP00000336790	9606.ENSP00000364349	0	0	0	0	0	0	0.900	0.642	0.962
ATF6B	CREB3L3	9606.ENSP00000364349	9606.ENSP00000078445	0	0	0	0.571	0	0.071	0.900	0.320	0.931
ATF6B	MAPK1	9606.ENSP00000364349	9606.ENSP00000215832	0	0	0	0	0	0	0.650	0.098	0.670
ATF6B	PIK3R2	9606.ENSP00000364349	9606.ENSP00000222254	0	0	0	0	0.086	0	0	0.489	0.512
ATF6B	MAPK3	9606.ENSP00000364349	9606.ENSP00000263025	0	0	0	0	0	0	0.650	0.105	0.673
ATF6B	CREB3L4	9606.ENSP00000364349	9606.ENSP00000271889	0	0	0	0.578	0	0.071	0.900	0.302	0.929
ATF6B	HSP90B1	9606.ENSP00000364349	9606.ENSP00000299767	0	0	0	0	0	0	0	0.761	0.761
ATF6B	PRKACA	9606.ENSP00000364349	9606.ENSP00000309591	0	0	0	0	0.064	0	0.650	0	0.658
ATF6B	CREB3L2	9606.ENSP00000364349	9606.ENSP00000329140	0	0	0	0.567	0	0.071	0.900	0.330	0.932
ATF6B	CREB3	9606.ENSP00000364349	9606.ENSP00000342136	0	0	0	0.574	0.043	0.071	0.900	0.267	0.926
ATF6B	CREB5	9606.ENSP00000364349	9606.ENSP00000350359	0	0	0	0	0	0	0.900	0.128	0.909
ATF6B	PRKACB	9606.ENSP00000364349	9606.ENSP00000359719	0	0	0	0	0	0	0.650	0.063	0.658
ATF6B	PRKACG	9606.ENSP00000364349	9606.ENSP00000366488	0	0	0	0	0	0	0.650	0	0.650
ATF6B	CREB3L1	9606.ENSP00000364349	9606.ENSP00000481956	0	0	0	0.561	0.049	0.071	0.900	0.317	0.931
ATF6B	CREB1	9606.ENSP00000364349	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.553	0.953
BCL2	MAPK1	9606.ENSP00000381185	9606.ENSP00000215832	0	0	0	0	0.086	0.292	0.900	0.586	0.969
BCL2	MMP2	9606.ENSP00000381185	9606.ENSP00000219070	0	0	0	0	0	0	0	0.716	0.716
BCL2	CTSD	9606.ENSP00000381185	9606.ENSP00000236671	0	0	0	0	0	0	0.900	0.514	0.949
BCL2	RARA	9606.ENSP00000381185	9606.ENSP00000254066	0	0	0	0	0.067	0.045	0	0.478	0.494
BCL2	KRAS	9606.ENSP00000381185	9606.ENSP00000256078	0	0	0	0	0	0.294	0	0.813	0.862
BCL2	MAP2K2	9606.ENSP00000381185	9606.ENSP00000262948	0	0	0	0	0.074	0	0	0.540	0.556
BCL2	MAPK3	9606.ENSP00000381185	9606.ENSP00000263025	0	0	0	0	0.067	0	0.900	0.852	0.985
BCL2	PIK3CA	9606.ENSP00000381185	9606.ENSP00000263967	0	0	0	0	0.095	0	0	0.587	0.610
BCL2	EGFR	9606.ENSP00000381185	9606.ENSP00000275493	0	0	0	0	0.048	0	0	0.838	0.839
BCL2	CALM3	9606.ENSP00000381185	9606.ENSP00000291295	0	0	0	0	0	0	0	0.677	0.677
BCL2	NOS3	9606.ENSP00000381185	9606.ENSP00000297494	0	0	0	0	0	0	0	0.579	0.579
BCL2	HSP90B1	9606.ENSP00000381185	9606.ENSP00000299767	0	0	0	0	0.054	0	0	0.498	0.505
BCL2	MAP2K1	9606.ENSP00000381185	9606.ENSP00000302486	0	0	0	0	0.083	0	0	0.738	0.749
BCL2	CALML6	9606.ENSP00000381185	9606.ENSP00000304643	0	0	0	0	0	0	0	0.505	0.505
BCL2	FOS	9606.ENSP00000381185	9606.ENSP00000306245	0	0	0	0	0	0	0	0.784	0.784
BCL2	ITPR1	9606.ENSP00000381185	9606.ENSP00000306253	0	0	0	0	0.082	0.510	0	0.992	0.996
BCL2	PRKACA	9606.ENSP00000381185	9606.ENSP00000309591	0	0	0	0	0	0	0	0.706	0.706
BCL2	CALML3	9606.ENSP00000381185	9606.ENSP00000315299	0	0	0	0	0	0	0	0.505	0.505
BCL2	PGR	9606.ENSP00000381185	9606.ENSP00000325120	0	0	0	0	0.047	0.045	0	0.632	0.636
BCL2	SP1	9606.ENSP00000381185	9606.ENSP00000329357	0	0	0	0	0	0	0	0.447	0.447
BCL2	PRKCD	9606.ENSP00000381185	9606.ENSP00000331602	0	0	0	0	0.059	0	0	0.394	0.406
BCL2	HSP90AA1	9606.ENSP00000381185	9606.ENSP00000335153	0	0	0	0	0.060	0.510	0	0.859	0.929
BCL2	ESR2	9606.ENSP00000381185	9606.ENSP00000343925	0	0	0	0	0.056	0.045	0	0.591	0.599
BCL2	KRT19	9606.ENSP00000381185	9606.ENSP00000355124	0	0	0	0	0	0	0	0.430	0.430
BCL2	NRAS	9606.ENSP00000381185	9606.ENSP00000358548	0	0	0	0	0	0.045	0	0.763	0.764
BCL2	PRKACB	9606.ENSP00000381185	9606.ENSP00000359719	0	0	0	0	0.043	0	0	0.706	0.707
BCL2	JUN	9606.ENSP00000381185	9606.ENSP00000360266	0	0	0	0	0.047	0	0	0.927	0.927
BCL2	HSP90AB1	9606.ENSP00000381185	9606.ENSP00000360609	0	0	0	0	0.060	0	0	0.770	0.775
BCL2	MMP9	9606.ENSP00000381185	9606.ENSP00000361405	0	0	0	0	0.087	0	0	0.794	0.804
BCL2	SRC	9606.ENSP00000381185	9606.ENSP00000362680	0	0	0	0	0.067	0	0	0.856	0.860
BCL2	ITPR3	9606.ENSP00000381185	9606.ENSP00000363435	0	0	0	0	0.043	0.292	0	0.991	0.993
BCL2	HSPA1B	9606.ENSP00000381185	9606.ENSP00000364801	0	0	0	0	0	0.292	0	0.475	0.613
BCL2	PRKACG	9606.ENSP00000381185	9606.ENSP00000366488	0	0	0	0	0	0	0	0.700	0.700
BCL2	PIK3CD	9606.ENSP00000381185	9606.ENSP00000366563	0	0	0	0	0.048	0	0	0.461	0.465
BCL2	CALML5	9606.ENSP00000381185	9606.ENSP00000369689	0	0	0	0	0	0	0	0.505	0.505
BCL2	KRT18	9606.ENSP00000381185	9606.ENSP00000373489	0	0	0	0	0	0	0	0.417	0.416
BCL2	GRB2	9606.ENSP00000381185	9606.ENSP00000376345	0	0	0	0	0.055	0	0	0.638	0.643
BCL2	GPER1	9606.ENSP00000381185	9606.ENSP00000380281	0	0	0	0	0	0	0	0.403	0.403
BCL2	SHC1	9606.ENSP00000381185	9606.ENSP00000401303	0	0	0	0	0.052	0	0	0.407	0.414
BCL2	TGFA	9606.ENSP00000381185	9606.ENSP00000404131	0	0	0	0	0	0	0	0.474	0.474
BCL2	NCOA1	9606.ENSP00000381185	9606.ENSP00000385216	0	0	0	0	0.050	0	0	0.519	0.523
BCL2	CALML4	9606.ENSP00000381185	9606.ENSP00000419081	0	0	0	0	0	0	0	0.526	0.526
BCL2	PIK3R1	9606.ENSP00000381185	9606.ENSP00000428056	0	0	0	0	0.138	0	0	0.639	0.675
BCL2	HSPA8	9606.ENSP00000381185	9606.ENSP00000437125	0	0	0	0	0.042	0	0	0.679	0.679
